farmer_id,37203063,phone_number,region,age,education_level,gender,marital_status,dependents_count,household_income_sources,employment_type,mpesa_monthly_transactions,utility_payment_timeliness,farm_size_acres,soil_quality_index,farming_years,crop_type_current,past_crop_performance_index,agroclimatic_zone,rainfall_forecast_next_90d,historical_drought_risk,cooperative_member,mobile_advisory_usage,loan_default_past,input_use_history,has_insurance_before,willing_to_subscribe_insurance,yield_per_acre,income_stability,climate_risk_score
F0018,11002768.749302382,001-264-721-2886x1002,Kiambu,34.573660447221634,Secondary,Female,Married,3.2200271818939354,"['Livestock', 'Small Business']",Self-employed,19384.663751362245,0.447450748867973,2.2888624354382148,0.4014917912174759,16.621284877974425,Kale,0.6569696400480339,Kitale_Z2,381.0664414565487,0.9427686706324984,True,True,False,Irregular,False,True,1.5037131303293103,6020.031091775038,0.0229779089415155
F0001,88941661.03627573,+1-793-212-3923x7660,Kiambu,59.70824499309422,Tertiary,Male,Single,2.168124550306761,"['Remittance', 'Livestock']",Casual,7896.870568687386,0.6431949620086237,1.789085003173574,0.1450765410531668,21.27758526586394,Beans,0.928997487343806,Kitale_Z2,302.02945455558546,0.7742664648773703,False,False,True,Regular,True,True,1.6620554725927357,3642.258728895479,0.0327486404752946
F0008,91166938.03690462,378-905-0779,Kiambu,22.70500045450265,Secondary,Female,Married,1.3000417773521928,"['Remittance', 'Small Business']",Full-time,2315.818715695248,0.8442495022204171,0.3892654167761016,0.6585568249270934,14.49018485572061,Kale,0.5802827344718576,Kiambu_Z2,132.3857919641037,0.2126355351573341,True,True,True,Regular,False,False,0.2258840004821635,1781.3417661176225,0.5185242420272062
...,92302669.90315716,001-452-205-0829x08773,Narok,59.12704442401863,Secondary,Female,Single,0.9096862751615312,"['Livestock', 'Small Business']",Full-time,2802.021289430088,0.988862614596316,1.6752061410458243,0.3035762787610242,21.66805159134244,Tomatoes,0.973473877970467,Kitale_Z2,126.45568171573404,0.2651758023504478,True,True,True,Regular,True,True,1.6307694185238195,3080.2061830959674,0.2230751954660064
...,77114031.9135449,1828227043,Kisumu,20.043190051580225,Secondary,Male,Single,3.038398214023956,"['None', 'Livestock']",Full-time,2252.1576713823724,0.5325580473458149,1.67833287371128,0.548366513711985,19.57432540606424,Beans,0.8586117798154336,Kiambu_Z2,185.47858775174493,0.2979433707373049,True,True,False,Regular,True,False,1.441036375819993,741.2318967893573,0.3849843462171716
F0017,54930200.19636533,7518050030,Kiambu,64.1051719057535,Primary,Male,Widowed,3.917800268142969,"['None', 'Small Business']",Casual,18587.74001725268,0.3905900280711714,1.6867164619501942,0.537734844973856,2.1452626052541186,Kale,0.6025450627025642,Kiambu_Z3,283.1105167713144,0.1408264715147331,False,True,True,Irregular,False,False,1.016322676327227,4744.432779893406,0.4620075441456658
F0018,89739359.82898363,(170)850-1178x888,Narok,20.93381275438727,Secondary,Female,Single,2.020029004772052,"['Small Business', 'Remittance']",Unemployed,11760.65243834696,0.7965962134074505,3.4659415837643324,0.2230960610653065,14.77019363374732,Beans,0.4485226813306213,Embu_Z1,196.57420926290217,1.0778743063947709,True,False,True,Irregular,True,True,1.5545534124852785,5822.021570266551,-0.0173734510148661
F0004,87721887.99251749,849.691.8499,Kisumu,47.40769621859582,Secondary,Female,Widowed,2.986677321699375,"['Livestock', 'Small Business']",Self-employed,19799.919571384868,0.8794267639956125,1.265921801136305,0.4749864743171788,2.41281923711792,Maize,0.8199893992317568,Kiambu_Z3,392.2737820059709,0.5697389554666975,False,True,True,Regular,True,False,1.038042457188142,6629.413705836494,0.2043681765789
F0004,33024164.558613434,(313)335-3121x82034,Kisumu,34.279134065438726,Primary,Male,Widowed,4.318141339338736,"['None', 'Livestock']",Casual,5985.608408884528,0.6553087042923895,4.04756899922498,0.2665749215805993,1.4187640967509445,Beans,0.9812401997880722,Kiambu_Z3,86.80008981586498,0.5667146390577289,False,True,False,Irregular,True,True,3.971637413455527,1386.1538885619575,0.1155030111152075
F0004,32369247.02013762,001-264-721-2886x1002,Kiambu,63.88650535970181,Tertiary,Female,Single,2.8028485765898394,"['None', 'Small Business']",Full-time,11383.6968310537,1.013364259215233,4.656798075326188,0.5055834099692975,17.7265008448967,Beans,0.8525650349597037,Kiambu_Z3,195.6340656829464,0.0776458684965824,True,True,False,Irregular,True,False,3.970223213890753,4061.474075386541,0.4663269470047677
F0002,11032533.225053104,+1-793-212-3923x7660,Narok,44.97335588682328,Primary,Female,Single,6.042823817397574,"['Remittance', 'Livestock']",Self-employed,11994.970315152874,0.6918985722676712,3.911326313328588,0.5333785397868925,17.171210934348554,Kale,0.8117481393117061,Kisumu_Z2,112.74370795964856,0.9225355875391266,True,True,False,Regular,False,True,3.1750118570853965,1984.9942142312325,0.0413178552038302
F0017,77406125.6092758,001-452-205-0829x08773,Kiambu,62.56438483084571,Secondary,Female,Single,3.865493725811677,"['Remittance', 'Livestock']",Full-time,7757.3513237074,0.9541819499358712,3.340938690899118,0.4016073673485614,22.28252430169923,Tomatoes,0.7905846823665348,Kiambu_Z1,121.59052588338,0.995767089603594,True,True,False,Regular,True,False,2.641294953750545,2006.820311699901,0.0016999680005229
F0011,52537518.8387771,+1-793-212-3923x7660,Embu,20.683360116439022,Secondary,Female,Single,2.1790106934058,"['Remittance', 'Livestock']",Casual,1368.6166164699405,0.8001099360705738,4.681813647164994,0.6197714554892592,22.00831199962441,Maize,0.7636250940898845,Kiambu_Z3,137.5925980226981,0.5888518571369803,False,True,False,Regular,True,True,3.5751503868276737,628.0908214960565,0.2548178829239196
F0013,64767589.46713735,+1-590-768-2353x7614,Kisumu,61.70850885593448,Secondary,Female,Married,1.0262973831597535,"['Remittance', 'Livestock']",Casual,11659.42461339915,0.7724592927310815,1.5820164799809238,0.2014060793010964,1.531892628714428,Kale,0.9360616651212518,Kitale_Z1,189.42471473646188,0.5337649395526989,False,True,False,Regular,False,False,1.480864980500205,11360.668754218428,0.0939025755574006
F0015,31864708.934053693,004-279-3392x381,Kiambu,65.87145176427656,Primary,Female,Married,0.8444108535024775,"['Livestock', 'None']",Full-time,7493.474488176333,0.7042726432711204,0.5683934906608609,0.2765416863569565,3.870167358618609,Beans,0.6690490813166923,Narok_Z1,390.2296323590194,0.9682732065429924,False,True,True,Regular,False,False,0.3802831427530369,8874.204372308375,0.0087737809652997
F0005,9473660.792578112,7518050030,Kiambu,24.20654413240296,Tertiary,Female,Single,0.077630172999672,"['Small Business', 'Remittance']",Casual,17536.398251919076,0.997700559184596,2.5279394470732144,0.7574492735127938,13.065322925848236,Kale,0.6519243349962107,Kitale_Z1,137.3034279083932,0.2641377997724825,False,True,True,Regular,True,True,1.648025242943894,225896.6787565084,0.5573782889678591
...,11825133.778862394,(039)931-6132x84843,Kiambu,20.11892067832008,Secondary,Female,Married,5.109293434333652,"['Small Business', 'Livestock']",Full-time,11573.391453026006,0.6011849811245858,3.5737341391599404,0.1943040658586867,7.390759270432102,Maize,0.4050244859295704,Embu_Z3,195.7381289927038,0.9611013521826344,False,True,False,Regular,False,True,1.4474498325622107,2265.1647633417624,0.0075581654273192
F0014,4750470.625779505,1828227043,Kiambu,46.73279865924795,Tertiary,Female,Married,4.927726514269272,"['None', 'Small Business']",Full-time,13780.34713577865,0.5270901964017825,4.1813395745937525,0.2876209441674696,4.150768816562595,Kale,0.6193966257275325,Kiambu_Z2,289.8148816899541,0.4465039627642672,True,True,False,Irregular,False,False,2.5899076235243665,2796.4918702112923,0.1591970528226943
F0017,11525546.657113338,849.691.8499,Kiambu,23.22055336333644,Secondary,Male,Married,0.8954049872317562,"['None', 'Small Business']",Full-time,8098.176373162384,0.7120838181227501,3.828991402449682,0.6067088190333353,17.459066849709924,Kale,0.2278265410893007,Kisumu_Z2,295.9859312772983,0.1696409065409511,False,False,True,Regular,True,True,0.8723458670807815,9044.149282883483,0.5037861849661305
F0011,54097115.26107421,001-264-721-2886x1002,Kiambu,24.76533624814436,Tertiary,Male,Married,0.0665964767669329,"['Livestock', 'Small Business']",Full-time,11687.910083824549,0.6698036448388817,4.464108179814415,0.2801856695269697,19.88777656421979,Beans,1.006956421103632,Kiambu_Z3,191.4975716546919,0.3395848027296217,False,True,True,Irregular,True,True,4.495162396165372,175503.42977945553,0.1850388742129867
F0008,90499313.2623336,(039)931-6132x84843,Embu,42.31625798936751,Secondary,Female,Widowed,0.0166711343028062,"['None', 'Small Business']",Unemployed,7876.654385862298,0.4414926942799382,4.220798905392615,0.2022997606550972,2.140469966291471,Maize,0.9651207348929188,Narok_Z2,72.22145178556858,0.9243553827155482,False,True,True,Regular,True,True,4.073580541407749,472472.6130084889,0.015302887971491
F0020,51599723.06878359,7518050030,Kitale,24.430480925693605,Secondary,Male,Single,4.141365899484566,"['Remittance', 'Livestock']",Full-time,5314.971731508277,0.8846196320459907,1.7888641098011389,0.1262092020776997,19.26036002237737,Beans,0.9776713565742244,Narok_Z1,182.0675122492216,1.03458917583562,False,True,False,Regular,False,True,1.7489212009562218,1283.386172704464,-0.0043654722827388
F0019,62698759.93480641,(039)931-6132x84843,Narok,20.204760224118964,Secondary,Female,Single,6.237817512105804,"['Livestock', 'Small Business']",Self-employed,8699.00151910846,0.9598700206272788,3.7352576843428,0.7206992504868827,3.066527699598833,Beans,0.596611278164849,Narok_Z1,149.5343766001254,0.7498717965933178,False,True,True,Irregular,True,False,2.228496861330832,1394.5585138113145,0.1802672087208263
F0002,53326342.89678546,+1-793-212-3923x7660,Embu,61.266338951302,Primary,Female,Single,2.7937407606141424,"['None', 'Remittance']",Self-employed,8761.300273933592,0.8973699874758911,4.356072706538442,0.5423145373727215,4.485589401565977,Kale,0.6652530705304446,Narok_Z1,126.52885793779107,0.1932387510415599,False,True,False,Regular,True,True,2.897890743478563,3136.0462636510383,0.4375183534991355
F0004,92168781.24894904,849.691.8499,Kisumu,60.8857859470991,Secondary,Female,Widowed,0.9674473910046504,"['Livestock', 'Small Business']",Self-employed,2177.144786249581,0.8221050691437113,4.134523335740355,0.1219068344004414,3.89065309363464,Kale,1.013271398034307,Kisumu_Z1,189.25874556437685,0.4696651201402649,False,True,False,Regular,True,True,4.189394240611096,2250.4012171542627,0.0646514463758387
F0013,53646309.85806389,(313)335-3121x82034,Kitale,18.21653703030829,Secondary,Male,Widowed,3.0202599631730074,"['Small Business', 'Remittance']",Self-employed,7145.289319194536,0.4972100814801545,4.760534368219566,0.7292272662028797,3.8675341192929,Kale,0.7647371013063958,Kiambu_Z3,363.3101273521638,0.9381104435281644,True,False,True,Irregular,True,False,3.640557253421705,2365.786192685175,0.0451315520724654
F0016,56502880.59092973,+1-691-272-7095,Narok,25.51954918980053,Primary,Female,Single,5.959245127646277,"['Livestock', 'Small Business']",Casual,7279.003470398333,0.4621452544604044,0.4554189000105619,0.1686052462115267,4.432575575592285,Sorghum,0.2919265154358923,Kitale_Z2,305.18773162008495,0.1772751906736585,False,True,False,Regular,True,True,0.1329488525437304,1221.464013391461,0.1387157190407991
F0010,55256795.99917768,004-279-3392x381,Embu,17.0942771110216,Primary,Female,Married,4.28578209282882,"['None', 'Small Business']",Full-time,11252.278630985766,0.6872281962483338,3.414758435046564,0.6204550778489925,22.32979417207121,Tomatoes,0.5491837063410511,Narok_Z1,124.4802334178159,0.9952454283369672,False,False,False,Regular,True,False,1.8753296936182395,2625.4901409508493,0.0029499981313256
F0018,49436114.21482831,378-905-0779,Narok,20.82342561516053,Tertiary,Female,Married,4.021346199455125,"['Remittance', 'Livestock']",Self-employed,3239.994627402675,0.8823983132251577,3.7901777189712926,0.3323636439584003,6.33879587709202,Maize,0.8069294914965638,Kiambu_Z2,302.6624465761948,0.704721464187706,True,True,True,Regular,True,False,3.058406179451111,805.6990039409392,0.098139850145275
F0002,90293228.9001663,534-187-4647,Kiambu,22.917621168591985,Primary,Male,Single,1.9800897635322032,"['Livestock', 'Remittance']",Self-employed,15525.17238067894,0.7733172937995604,1.3204080513912957,0.7442589868491316,21.50002549320135,Maize,0.8270357138742138,Kiambu_Z1,181.8635356839441,0.9429569174275414,False,False,True,Regular,True,False,1.0920246153876598,7840.640695492614,0.0424548268421293
F0014,61608536.55648866,001-452-205-0829x08773,Kitale,63.46146471350588,Secondary,Female,Widowed,-0.0379852299702604,"['Small Business', 'Livestock']",Full-time,9429.350145581397,0.6750642931070443,2.308689046956258,0.3301026438519523,4.140573668871232,Beans,0.94767589126286,Kisumu_Z1,292.32624210204915,0.8217470956231082,False,False,True,Irregular,False,False,2.187888950223075,-248237.27941002,0.0588417550091012
F0003,12374573.96567052,001-264-721-2886x1002,Kitale,23.51253074491986,Secondary,Female,Widowed,1.0847032976998765,"['None', 'Small Business']",Self-employed,18670.31508218545,0.6752587816781952,3.62406227742828,0.5665781010941898,16.346195362167595,Kale,0.4998002164653707,Narok_Z1,367.13331576727467,0.7658708637417984,False,False,True,Regular,False,False,1.8113071107426384,17212.370536510793,0.1326524414319947
F0020,1879530.913942222,(170)850-1178x888,Kiambu,42.471463669065486,Primary,Female,Widowed,0.7260507317243158,"['Livestock', 'Small Business']",Casual,3710.793810499928,0.8032786981529461,4.277064900585053,0.2801760093428585,2.146127269957756,Beans,0.3880756410675497,Narok_Z1,295.51919678299345,0.8610043437645181,False,True,False,Regular,True,False,1.6598247031820603,5110.929096768586,0.0389432482800491
F0001,2215721.4330923595,(039)931-6132x84843,Kitale,33.38773108724782,Primary,Female,Married,6.072363199383565,"['Livestock', 'Remittance']",Full-time,5235.262745109593,0.8726393859018968,3.899033036501266,0.1907134874821435,21.94429861285597,Beans,0.3293624314120455,Kiambu_Z3,141.36980372501736,1.0727765023810942,False,False,True,Regular,True,True,1.284195001057948,862.1458521520996,-0.013879460575851
F0006,87919601.78712068,849.691.8499,Narok,62.62943854309065,Secondary,Female,Widowed,3.1547439393628163,"['None', 'Livestock']",Self-employed,19770.477418943232,0.4460513621758213,4.106264915196387,0.4508063046702131,0.1746059205940346,Sorghum,1.029048011622656,Kiambu_Z3,379.939393707092,0.9927099807098844,True,True,False,Regular,True,False,4.225543746178715,6266.904002020652,0.0032863866571515
F0003,16287466.173558606,381.199.0821,Kiambu,33.05549687927151,Secondary,Male,Married,3.227841726248384,"['Remittance', 'Livestock']",Casual,13651.73861228715,0.5380715944383824,4.808304617618548,0.5902905986807314,25.091397046264973,Tomatoes,0.5972305669644586,Kiambu_Z3,362.5488192444881,0.0822792595390727,False,False,True,Regular,False,False,2.87166649291815,4229.370511346021,0.5417219253084049
F0008,12091742.626034224,(313)335-3121x82034,Kiambu,60.75107548718779,Secondary,Male,Married,0.2532483682019423,"['Remittance', 'Small Business']",Full-time,1836.0113184250567,0.9582575764800838,2.439808439797874,0.5818431502509738,16.83141024244066,Tomatoes,0.9396873153990212,Narok_Z2,185.1243570884897,0.4290424271044575,False,True,True,Regular,True,False,2.2926570428815385,7249.844614836795,0.3322077528731924
F0018,89393113.49971321,+1-793-212-3923x7660,Embu,21.162663141463696,Secondary,Male,Widowed,1.0585079036167764,"['None', 'Livestock']",Casual,4822.244758432669,0.9015136919891028,4.6718031084295815,0.5960930781726554,24.070296531888896,Beans,1.005641282002679,Kitale_Z1,180.54373940267376,0.8889200434881439,False,True,False,Irregular,False,True,4.698158067225225,4555.700285237096,0.066213993200437
F0018,54374770.58870101,001-452-205-0829x08773,Kisumu,60.26004562209776,Primary,Male,Single,2.809658584935301,"['Remittance', 'Small Business']",Self-employed,4788.1950865319295,0.8876994311576641,4.548102095796796,0.0996336975403786,3.8951188377499815,Maize,1.0085185115416857,Kiambu_Z2,169.55258049040333,0.1057106012562105,False,True,False,Regular,True,True,4.586845155992607,1704.1910758143554,0.0891013594680057
F0003,58182409.43220338,378-905-0779,Kiambu,25.74744548607297,Secondary,Female,Single,4.0139469680034106,"['Livestock', 'Small Business']",Self-employed,6133.10106564669,0.9381665495514748,4.76702828142381,0.5616608440481119,24.18144405736758,Beans,0.4935570634827042,Kitale_Z2,168.55182901998262,1.0516711201303413,False,False,True,Irregular,True,False,2.3528004801185376,1527.9477069666852,-0.0290216449453188
F0018,61471457.91810646,+1-794-771-4863x22423,Kiambu,59.872405547193736,Primary,Female,Single,2.81963332671754,"['Livestock', 'Remittance']",Self-employed,7169.35445317489,0.6614765023088187,2.3448246382489315,0.4750843325840502,4.238294336746491,Sorghum,0.8334957803768421,Kiambu_Z1,153.06456112101552,0.2475449983184787,False,False,False,Regular,False,False,1.95440144170414,2542.654885385773,0.3574795822733959
F0013,53799511.72905955,(039)931-6132x84843,Embu,48.17207193912907,Primary,Male,Married,0.8858319131189764,"['Small Business', 'Remittance']",Full-time,8145.383415817427,0.6111010537908456,2.059023725665297,0.1546730646104008,19.913195499470124,Maize,0.9078344246761476,Kitale_Z1,187.1461822180948,0.1342143711259541,False,True,True,Irregular,False,False,1.869252619383893,9195.17946371776,0.1339137165135918
F0013,33994550.54106045,001-452-205-0829x08773,Kitale,48.08614871059069,Secondary,Female,Married,2.8529383672468667,"['None', 'Livestock']",Self-employed,2520.72179582083,0.7083038686448255,4.055369413986772,0.4210438451433653,16.682425632698983,Kale,0.7172716272557248,Embu_Z1,294.65014440452245,0.6432414682847069,False,False,False,Irregular,False,True,2.908801418693387,883.5528396827474,0.1502109839811082
F0012,37295902.18463654,378-905-0779,Kisumu,30.79287712114817,Tertiary,Male,Single,3.1755124644975843,"['Livestock', 'Small Business']",Self-employed,1644.8677853662834,0.6188477700073136,4.465184934805654,0.6174971204150032,19.890197096638268,Beans,0.2774815752882871,Kisumu_Z1,76.00618056832502,0.7403416704513128,False,False,False,Regular,False,False,1.2390065496634004,517.984987858181,0.1603382707880842
F0019,90298419.03374146,001-264-721-2886x1002,Kisumu,43.79978217047024,Secondary,Female,Widowed,2.8966820006583003,"['None', 'Remittance']",Unemployed,19643.7076270873,0.907839370046102,3.912219821503808,0.4704106338179088,16.995280562290212,Maize,0.6707721410647974,Kitale_Z3,190.5374784251956,0.1550940202766825,False,True,True,Regular,True,False,2.624208065986249,6781.4511992076,0.397452757438187
F0004,1152373.837181419,(308)138-1827,Kitale,17.050717123875266,Primary,Male,Widowed,3.1284765253740408,"['Remittance', 'Small Business']",Casual,8042.077859714416,0.9383246566349766,4.084338472373373,0.6230018492914104,4.818972737195038,Beans,0.5881796689667201,Kisumu_Z1,191.70545573055625,0.4790119854137183,False,True,True,Regular,False,False,2.40232485062861,2570.6051474216847,0.3245764965459138
F0007,52688276.7892197,+1-590-768-2353x7614,Kiambu,65.52854068606861,Secondary,Male,Single,0.9136319892085104,"['Small Business', 'Remittance']",Casual,3987.742946591394,0.4428606871423184,3.25570082775649,0.3144926783526806,20.01629104011981,Kale,0.8671790386654751,Narok_Z1,136.38624092367004,1.0004469872578508,True,False,False,Regular,False,False,2.8232755139962644,4364.714670341195,-0.000140574219911
F0008,93620097.20266554,(170)850-1178x888,Kiambu,46.15494308660149,Primary,Female,Married,6.088637006387901,"['None', 'Remittance']",Full-time,18267.77088390645,0.9163994572691102,4.128268705953092,0.4012346831962657,1.2034643008553263,Beans,0.7797974448318753,Kiambu_Z3,105.73105192783324,0.9140501512641042,False,False,False,Regular,True,True,3.219213388481613,3000.30546487511,0.0344860603283141
F0007,38346214.920447536,+1-590-768-2353x7614,Embu,62.13460073133041,Secondary,Female,Married,1.975531836582119,"['Small Business', 'Remittance']",Full-time,6011.396748728819,0.4032818485033729,4.064034618331774,0.4886596798542372,2.561809780567479,Kale,0.4179502722478618,Narok_Z1,196.6150726344032,0.261381219290864,False,False,True,Regular,False,True,1.6985643751564998,3042.925776953905,0.3609332169156534
F0013,36530721.19654468,849.691.8499,Kisumu,40.020369764621535,Secondary,Female,Married,-0.0221982720937837,"['None', 'Livestock']",Full-time,18762.83391828888,0.6679259559718647,1.1594253602236737,0.3294726924154994,0.8560030020738805,Maize,0.9463915686476284,Kitale_Z1,143.7180210601942,0.6873867067334812,False,False,True,Regular,True,True,1.097270385391924,-845238.4869876037,0.102997543417396
F0004,10587285.248759788,004-279-3392x381,Kisumu,61.82285155876196,Secondary,Female,Married,3.118535294278265,"['Small Business', 'Remittance']",Self-employed,1995.611448935946,0.975650478352586,4.295151732526305,0.1850142793507814,12.946368193774212,Kale,0.8606319803402463,Kitale_Z1,357.5811675115635,0.4435263425802452,True,True,False,Regular,True,True,3.696544941425954,639.9194687959426,0.1029555727052095
F0001,54946523.459176406,7518050030,Embu,24.410579765662447,Secondary,Female,Widowed,0.9091372170644728,"['Remittance', 'Livestock']",Casual,15262.706021545204,0.4468907899525295,1.484140112655922,0.6134959826051488,4.498806817250839,Tomatoes,0.608999320103773,Kiambu_Z3,109.41194242440253,0.2886017466227145,True,True,True,Regular,True,False,0.9038403195461936,16788.121457426627,0.4364399704792844
F0012,54595403.1727019,7518050030,Kiambu,45.880608847108284,Secondary,Female,Widowed,2.80470201650596,"['Livestock', 'Small Business']",Unemployed,1783.5893768463163,0.8318026585125164,3.781645130061609,0.5720785088941215,4.014250331483783,Beans,0.2866531537631626,Kiambu_Z3,113.87996784424357,0.1066338789195913,False,False,False,Regular,False,True,1.0840205029452654,635.9282969633528,0.5110755584442054
F0011,85291998.78639516,004-279-3392x381,Narok,24.6820656714272,Tertiary,Female,Widowed,-0.0944076423888214,"['None', 'Small Business']",Full-time,1093.4971224463295,0.7146285160672781,3.946295489417454,0.3062649610634674,8.9858118341753,Tomatoes,0.3708749260526315,Kisumu_Z2,189.7821021763796,0.0773650210413436,False,True,True,Irregular,True,True,1.4635820478195314,-11582.71825010438,0.282570765906566
F0007,13028550.52266868,+1-691-272-7095,Kisumu,16.931146256786334,Secondary,Female,Widowed,2.9329631791235267,"['None', 'Small Business']",Full-time,16443.16829541856,0.4769926445964402,0.7382563745997117,0.2931476161323914,13.475580353168588,Tomatoes,0.6958348485906682,Narok_Z2,397.0097072757783,0.5635056802603304,False,False,True,Regular,True,False,0.5137045126406861,5606.333012449329,0.1279572692870139
F0014,59628471.38189871,001-264-721-2886x1002,Kiambu,48.28523468108506,Secondary,Male,Married,5.91307802234413,"['Remittance', 'Livestock']",Self-employed,17288.815411369775,0.923801092768979,2.430427260009489,0.3521379052119845,13.083151864533477,Maize,0.7892423210422749,Narok_Z1,189.2433859503092,0.9531211751444814,False,True,True,Regular,True,False,1.9181960518143053,2923.826701768421,0.0165078111834218
F0009,33334178.731229987,378-905-0779,Kiambu,19.106625119372225,Secondary,Female,Widowed,3.3583368265589413,"['Small Business', 'Livestock']",Self-employed,8650.884746925347,0.5790526177095515,4.037017124878217,0.4310319004081476,19.506913623714365,Beans,0.5592408520315991,Kiambu_Z1,188.9398641375484,0.1214553800574007,False,True,True,Regular,False,True,2.2576648965830506,2575.9431509403776,0.3786807571272123
F0016,51492205.92814559,+1-793-212-3923x7660,Kiambu,21.906084449623982,Secondary,Male,Widowed,5.840315553749954,"['Remittance', 'Livestock']",Full-time,3983.642223763364,0.5133871605736794,2.124874799125547,0.2396675041886525,1.0198873959093986,Tomatoes,1.1360290561617916,Kiambu_Z3,188.9641164675899,0.6255189061855999,True,False,False,Regular,True,True,2.413919512512572,682.0936620805608,0.0897509491203339
F0002,90948490.48050506,(039)931-6132x84843,Embu,61.92457811609588,Secondary,Male,Married,2.2619663636630154,"['Livestock', 'Remittance']",Full-time,5035.961483992506,0.953383213451278,0.9255825228472044,0.3587495561772404,21.681558007204973,Beans,0.9506593766002251,Kitale_Z2,282.4207359417869,1.0352238196362804,False,False,False,Irregular,False,True,0.879913704161987,2226.364443296716,-0.0126365296613827
F0015,1285224.045967527,422-357-3663x2683,Kiambu,64.09021190740651,Secondary,Female,Married,1.0591516279018047,"['Small Business', 'Livestock']",Casual,2911.0035093955985,0.8713793678051593,3.7129919477859694,0.2415542545540252,8.440754019775516,Sorghum,0.7971422250145916,Kisumu_Z1,189.5254611624105,1.00329953494483,False,True,False,Regular,True,False,2.95978266271937,2748.4294341900227,-0.0007970167039733
...,10689179.297351306,+1-793-212-3923x7660,Embu,62.62584104373333,Secondary,Female,Widowed,4.094327123258848,"['None', 'Small Business']",Casual,2087.2036050962047,0.5631160063075374,4.9018870276634905,0.5510520253856539,8.080566441876057,Beans,0.8249182501452367,Kisumu_Z1,136.10177845802633,0.9126013719904832,False,True,True,Regular,False,True,4.043656069269802,509.7793953099944,0.0481611909805715
F0001,91477602.88058212,(039)931-6132x84843,Kisumu,60.08411841777191,Tertiary,Male,Widowed,3.147901492453852,"['Livestock', 'Small Business']",Casual,7914.1039208463935,0.844279477918982,4.387420169125808,0.6133851487154359,25.49544928406385,Beans,0.5990922141595333,Kitale_Z2,151.52652762156146,0.9293622354608378,False,False,True,Regular,True,True,2.6284692635697744,2514.088811170896,0.0433281557067799
F0001,37243277.2878625,+1-437-579-8111x468,Narok,30.71568424931739,Secondary,Male,Married,3.0737644915201154,"['Remittance', 'Livestock']",Full-time,5659.798859604478,0.7468854522131075,1.9770042827333525,0.1568181792997154,22.38625576687512,Kale,0.4742001976120787,Narok_Z1,295.0880009659813,0.5051501781903014,False,True,True,Regular,True,True,0.9374958215520816,1841.324823427006,0.0776014480829855
F0013,36106785.1855588,+1-794-771-4863x22423,Embu,22.33501533373214,Primary,Male,Married,-0.3362953650116659,"['Livestock', 'Small Business']",Casual,13917.89668916643,0.9849905467903416,4.795677718548776,0.3889458890674853,17.044481411654868,Beans,0.3660768822117079,Kiambu_Z1,174.73636195020907,0.1713195662013401,False,True,True,Regular,False,False,1.7555867472984923,-41385.93075370999,0.3223118480766492
F0019,84719043.2824864,+1-590-768-2353x7614,Embu,29.843994304858164,Tertiary,Female,Single,2.9815155657079537,"['None', 'Small Business']",Casual,16021.053197152349,0.5393978750730699,3.758950172529533,0.2417266936768817,25.82560263385863,Beans,0.7790716629785865,Embu_Z3,179.83521801159782,0.6159319926697109,True,True,True,Regular,True,True,2.928491561966228,5373.459518849833,0.0928394895590191
F0012,56329644.74565466,534-187-4647,Narok,20.17924953279269,Secondary,Male,Single,2.8126207319837784,"['None', 'Remittance']",Full-time,3795.846110551922,0.8058064190955452,3.80445429216459,0.5349018571943681,4.1775537412233295,Beans,0.4560202210977595,Kitale_Z2,295.9303574454729,0.0611525289405762,False,True,True,Regular,False,False,1.7349080874692169,1349.5762394792068,0.5021912558919216
F0017,3947858.983891446,+1-437-579-8111x468,Narok,49.00705606210228,Secondary,Male,Married,0.9934595288154996,"['Livestock', 'Remittance']",Casual,12185.207502757185,0.5970574497659176,1.5042943536288136,0.3455585262891217,17.0121876688346,Beans,0.9209453826179704,Kisumu_Z1,182.0615921337304,0.5177321421112128,False,False,True,Regular,False,True,1.3853729390727405,12265.42918893293,0.1666517702486609
F0010,88526580.19982451,381.199.0821,Kiambu,65.08758731637776,Primary,Male,Single,0.0486113712114089,"['None', 'Small Business']",Unemployed,19800.628325263715,0.9429767654809764,3.864309988353768,0.0874528976212207,21.925246318818854,Beans,0.8163710517028089,Kiambu_Z2,146.11739600834102,0.166343879984658,False,True,False,Regular,True,True,3.154710809298035,407325.0318151196,0.0729056433150057
F0008,90889797.62687428,001-452-205-0829x08773,Kiambu,45.979232032013535,Primary,Female,Married,1.081342713017701,"['None', 'Small Business']",Full-time,1866.9821942258293,0.9530020558422964,2.608836548166491,0.2607735310053606,16.151972423877975,Maize,0.8863219787045048,Embu_Z3,187.8165472729285,0.6989284703816163,False,True,True,Regular,False,True,2.3122691714875545,1726.540690338261,0.0785114858637709
F0012,8457917.139467422,+1-437-579-8111x468,Embu,19.18454189926888,Secondary,Female,Single,0.1344452963669716,"['Livestock', 'None']",Casual,13206.652556172596,0.7662706994741166,4.528901384404658,0.3042278162074894,20.135327644297416,Beans,0.4576544601757959,Kiambu_Z3,179.38534895763536,0.2205261175447241,False,True,True,Regular,False,True,2.0726719182691284,98230.6775547188,0.2371376370501418
